imgname,ra,dec
rings.v3.skycell.1524.048.stk.i.unconv.fits,91.6113416122,9.79651904595
rings.v3.skycell.1524.049.stk.i.unconv.fits,91.2051864463,9.79458676566
rings.v3.skycell.1524.050.stk.i.unconv.fits,94.8645544343,10.1950749018
rings.v3.skycell.1524.051.stk.i.unconv.fits,94.4578989575,10.1970879374
rings.v3.skycell.1524.052.stk.i.unconv.fits,94.0510999179,10.1985985079
rings.v3.skycell.1524.053.stk.i.unconv.fits,93.6441982705,10.1996059425
rings.v3.skycell.1524.054.stk.i.unconv.fits,93.237235032,10.2001097937
rings.v3.skycell.1524.055.stk.i.unconv.fits,92.8302512567,10.2001098373
rings.v3.skycell.1524.056.stk.i.unconv.fits,92.4232880111,10.1996060735
rings.v3.skycell.1524.057.stk.i.unconv.fits,92.0163863494,10.1985987262
rings.v3.skycell.1524.058.stk.i.unconv.fits,91.6095872885,10.1970882429
rings.v3.skycell.1524.059.stk.i.unconv.fits,91.2029317832,10.1950752943
rings.v3.skycell.1524.060.stk.i.unconv.fits,94.8668147496,10.5955438498
rings.v3.skycell.1524.061.stk.i.unconv.fits,94.4596577002,10.5976375517
rings.v3.skycell.1524.062.stk.i.unconv.fits,94.0523565559,10.5992086544
rings.v3.skycell.1524.063.stk.i.unconv.fits,93.644952423,10.6002564596
rings.v3.skycell.1524.064.stk.i.unconv.fits,93.2374864706,10.6007805015
rings.v3.skycell.1524.065.stk.i.unconv.fits,92.8299999052,10.6007805469
rings.v3.skycell.1524.066.stk.i.unconv.fits,92.4225339457,10.6002565959
rings.v3.skycell.1524.067.stk.i.unconv.fits,92.0151297985,10.5992088814
rings.v3.skycell.1524.068.stk.i.unconv.fits,91.6078286327,10.5976378694
rings.v3.skycell.1524.069.stk.i.unconv.fits,91.2006715548,10.595544258
rings.v3.skycell.1524.070.stk.i.unconv.fits,94.8690806509,10.9959541107
rings.v3.skycell.1524.071.stk.i.unconv.fits,94.4614207912,10.9981284505
rings.v3.skycell.1524.072.stk.i.unconv.fits,94.0536163016,10.9997600641
rings.v3.skycell.1524.073.stk.i.unconv.fits,93.645708441,11.0008482257
rings.v3.skycell.1524.074.stk.i.unconv.fits,93.2377385313,11.0013924513
rings.v3.skycell.1524.075.stk.i.unconv.fits,92.8297479319,11.0013924985
rings.v3.skycell.1524.076.stk.i.unconv.fits,92.421778015,11.0008483672
rings.v3.skycell.1524.077.stk.i.unconv.fits,92.0138701401,10.9997602999
rings.v3.skycell.1524.078.stk.i.unconv.fits,91.606065629,10.9981287805
rings.v3.skycell.1524.079.stk.i.unconv.fits,91.1984057407,10.9959545346
rings.v3.skycell.1524.080.stk.i.unconv.fits,94.8713521589,11.3962665968
rings.v3.skycell.1524.081.stk.i.unconv.fits,94.4631882465,11.3985215234
rings.v3.skycell.1524.082.stk.i.unconv.fits,94.0548791666,11.4002136094
rings.v3.skycell.1524.083.stk.i.unconv.fits,93.6464663314,11.4013421018
rings.v3.skycell.1524.084.stk.i.unconv.fits,93.2379912163,11.4019064981
rings.v3.skycell.1524.085.stk.i.unconv.fits,92.8294953345,11.4019065471
rings.v3.skycell.1524.086.stk.i.unconv.fits,92.4210202122,11.4013422485
rings.v3.skycell.1524.087.stk.i.unconv.fits,92.0126073626,11.4002138539
rings.v3.skycell.1524.088.stk.i.unconv.fits,91.6042982611,11.3985218656
rings.v3.skycell.1524.089.stk.i.unconv.fits,91.19613432,11.3962670365
rings.v3.skycell.1524.090.stk.i.unconv.fits,94.8736292946,11.7964422778
rings.v3.skycell.1524.091.stk.i.unconv.fits,94.4649600825,11.798777717
rings.v3.skycell.1524.092.stk.i.unconv.fits,94.0561451626,11.8005302198
rings.v3.skycell.1524.093.stk.i.unconv.fits,93.6472261012,11.8016990059
rings.v3.skycell.1524.094.stk.i.unconv.fits,93.2382445279,11.8022835546
rings.v3.skycell.1524.095.stk.i.unconv.fits,92.8292421107,11.8022836052
rings.v3.skycell.1524.096.stk.i.unconv.fits,92.4202605302,11.8016991579
rings.v3.skycell.1524.097.stk.i.unconv.fits,92.0113414543,11.8005304731
rings.v3.skycell.1524.098.stk.i.unconv.fits,91.6025265128,11.7987780714
rings.v3.skycell.1524.099.stk.i.unconv.fits,91.1938572719,11.7964427332
rings.v3.skycell.1525.000.stk.i.unconv.fits,98.8982797506,8.19321904836
rings.v3.skycell.1525.001.stk.i.unconv.fits,98.4941137282,8.19482912847
rings.v3.skycell.1525.002.stk.i.unconv.fits,98.0898067655,8.19603732041
rings.v3.skycell.1525.003.stk.i.unconv.fits,97.68539907,8.1968430903
rings.v3.skycell.1525.004.stk.i.unconv.fits,97.2809309093,8.19724608185
rings.v3.skycell.1525.005.stk.i.unconv.fits,96.8764425872,8.19724611678
rings.v3.skycell.1525.006.stk.i.unconv.fits,96.4719744195,8.19684319509
rings.v3.skycell.1525.007.stk.i.unconv.fits,96.06756671,8.196037495
rings.v3.skycell.1525.008.stk.i.unconv.fits,95.6632597264,8.19482937278
rings.v3.skycell.1525.009.stk.i.unconv.fits,95.259093676,8.19321936229
rings.v3.skycell.1525.010.stk.i.unconv.fits,98.900512443,8.59339471524
rings.v3.skycell.1525.011.stk.i.unconv.fits,98.4958509691,8.59508526004
rings.v3.skycell.1525.012.stk.i.unconv.fits,98.0910480356,8.5963538328
rings.v3.skycell.1525.013.stk.i.unconv.fits,97.6861439979,8.59719987233
rings.v3.skycell.1525.014.stk.i.unconv.fits,97.2811792721,8.59762300412
rings.v3.skycell.1525.015.stk.i.unconv.fits,96.8761943105,8.5976230408
rings.v3.skycell.1525.016.stk.i.unconv.fits,96.4712295777,8.59719998235
rings.v3.skycell.1525.017.stk.i.unconv.fits,96.0663255259,8.59635401611
rings.v3.skycell.1525.018.stk.i.unconv.fits,95.6615225714,8.59508551657
rings.v3.skycell.1525.019.stk.i.unconv.fits,95.2568610695,8.59339504486
rings.v3.skycell.1525.020.stk.i.unconv.fits,98.9027506193,8.99370719075
rings.v3.skycell.1525.021.stk.i.unconv.fits,98.4975924787,8.99547828629
rings.v3.skycell.1525.022.stk.i.unconv.fits,98.0922923566,8.99680730446
rings.v3.skycell.1525.023.stk.i.unconv.fits,97.6868907572,8.99769365672
rings.v3.skycell.1525.024.stk.i.unconv.fits,97.2814282455,8.99813695031
rings.v3.skycell.1525.025.stk.i.unconv.fits,96.8759454234,8.99813698874
rings.v3.skycell.1525.026.stk.i.unconv.fits,96.4704829047,8.99769377198
rings.v3.skycell.1525.027.stk.i.unconv.fits,96.0650812912,8.9968074965
rings.v3.skycell.1525.028.stk.i.unconv.fits,95.6597811479,8.99547855504
rings.v3.skycell.1525.029.stk.i.unconv.fits,95.2546229792,8.99370753608
rings.v3.skycell.1525.030.stk.i.unconv.fits,98.9049942998,9.39411744451
rings.v3.skycell.1525.031.stk.i.unconv.fits,98.4993382728,9.39596915403
rings.v3.skycell.1525.032.stk.i.unconv.fits,98.0935397398,9.39735866507
rings.v3.skycell.1525.033.stk.i.unconv.fits,97.6876393545,9.39828536172
rings.v3.skycell.1525.034.stk.i.unconv.fits,97.2816778318,9.39874883296
rings.v3.skycell.1525.035.stk.i.unconv.fits,96.8756959236,9.39874887314
rings.v3.skycell.1525.036.stk.i.unconv.fits,96.4697343938,9.39828548223
rings.v3.skycell.1525.037.stk.i.unconv.fits,96.0638339944,9.39735886586
rings.v3.skycell.1525.038.stk.i.unconv.fits,95.6580354402,9.39596943501
rings.v3.skycell.1525.039.stk.i.unconv.fits,95.252379385,9.39411780556
rings.v3.skycell.1525.040.stk.i.unconv.fits,98.9072435047,9.79458638889
rings.v3.skycell.1525.041.stk.i.unconv.fits,98.5010883672,9.79651875273
rings.v3.skycell.1525.042.stk.i.unconv.fits,98.0947901965,9.79796878694
rings.v3.skycell.1525.043.stk.i.unconv.fits,97.6883897967,9.79893584821
rings.v3.skycell.1525.044.stk.i.unconv.fits,97.2819280333,9.7994195072
rings.v3.skycell.1525.045.stk.i.unconv.fits,96.8754458088,9.79941954913
rings.v3.skycell.1525.046.stk.i.unconv.fits,96.4689840383,9.79893597396
rings.v3.skycell.1525.047.stk.i.unconv.fits,96.0625836243,9.79796899648
rings.v3.skycell.1525.048.stk.i.unconv.fits,95.6562854324,9.79651904595
rings.v3.skycell.1525.049.stk.i.unconv.fits,95.2501302666,9.79458676566
rings.v3.skycell.1525.050.stk.i.unconv.fits,98.9094982546,10.1950749018
rings.v3.skycell.1525.051.stk.i.unconv.fits,98.5028427777,10.1970879374
rings.v3.skycell.1525.052.stk.i.unconv.fits,98.0960437382,10.1985985079
rings.v3.skycell.1525.053.stk.i.unconv.fits,97.6891420907,10.1996059425
rings.v3.skycell.1525.054.stk.i.unconv.fits,97.2821788522,10.2001097937
rings.v3.skycell.1525.055.stk.i.unconv.fits,96.8751950769,10.2001098373
rings.v3.skycell.1525.056.stk.i.unconv.fits,96.4682318313,10.1996060735
rings.v3.skycell.1525.057.stk.i.unconv.fits,96.0613301696,10.1985987262
rings.v3.skycell.1525.058.stk.i.unconv.fits,95.6545311087,10.1970882429
rings.v3.skycell.1525.059.stk.i.unconv.fits,95.2478756034,10.1950752943
rings.v3.skycell.1525.060.stk.i.unconv.fits,98.9117585698,10.5955438498
rings.v3.skycell.1525.061.stk.i.unconv.fits,98.5046015204,10.5976375517
rings.v3.skycell.1525.062.stk.i.unconv.fits,98.0973003761,10.5992086544
rings.v3.skycell.1525.063.stk.i.unconv.fits,97.6898962432,10.6002564596
rings.v3.skycell.1525.064.stk.i.unconv.fits,97.2824302909,10.6007805015
rings.v3.skycell.1525.065.stk.i.unconv.fits,96.8749437254,10.6007805469
rings.v3.skycell.1525.066.stk.i.unconv.fits,96.4674777659,10.6002565959
rings.v3.skycell.1525.067.stk.i.unconv.fits,96.0600736188,10.5992088814
rings.v3.skycell.1525.068.stk.i.unconv.fits,95.652772453,10.5976378694
rings.v3.skycell.1525.069.stk.i.unconv.fits,95.2456153751,10.595544258
rings.v3.skycell.1525.070.stk.i.unconv.fits,98.9140244711,10.9959541107
rings.v3.skycell.1525.071.stk.i.unconv.fits,98.5063646114,10.9981284505
rings.v3.skycell.1525.072.stk.i.unconv.fits,98.0985601218,10.9997600641
rings.v3.skycell.1525.073.stk.i.unconv.fits,97.6906522612,11.0008482257
rings.v3.skycell.1525.074.stk.i.unconv.fits,97.2826823515,11.0013924513
rings.v3.skycell.1525.075.stk.i.unconv.fits,96.8746917521,11.0013924985
rings.v3.skycell.1525.076.stk.i.unconv.fits,96.4667218352,11.0008483672
rings.v3.skycell.1525.077.stk.i.unconv.fits,96.0588139603,10.9997602999
rings.v3.skycell.1525.078.stk.i.unconv.fits,95.6510094492,10.9981287805
rings.v3.skycell.1525.079.stk.i.unconv.fits,95.2433495609,10.9959545346
rings.v3.skycell.1525.080.stk.i.unconv.fits,98.9162959791,11.3962665968
rings.v3.skycell.1525.081.stk.i.unconv.fits,98.5081320667,11.3985215234
rings.v3.skycell.1525.082.stk.i.unconv.fits,98.0998229869,11.4002136094
rings.v3.skycell.1525.083.stk.i.unconv.fits,97.6914101517,11.4013421018
rings.v3.skycell.1525.084.stk.i.unconv.fits,97.2829350365,11.4019064981
rings.v3.skycell.1525.085.stk.i.unconv.fits,96.8744391547,11.4019065471
rings.v3.skycell.1525.086.stk.i.unconv.fits,96.4659640324,11.4013422485
rings.v3.skycell.1525.087.stk.i.unconv.fits,96.0575511828,11.4002138539
rings.v3.skycell.1525.088.stk.i.unconv.fits,95.6492420813,11.3985218656
rings.v3.skycell.1525.089.stk.i.unconv.fits,95.2410781402,11.3962670365
rings.v3.skycell.1525.090.stk.i.unconv.fits,98.9185731148,11.7964422778
rings.v3.skycell.1525.091.stk.i.unconv.fits,98.5099039027,11.798777717
rings.v3.skycell.1525.092.stk.i.unconv.fits,98.1010889829,11.8005302198
rings.v3.skycell.1525.093.stk.i.unconv.fits,97.6921699214,11.8016990059
rings.v3.skycell.1525.094.stk.i.unconv.fits,97.2831883482,11.8022835546
rings.v3.skycell.1525.095.stk.i.unconv.fits,96.8741859309,11.8022836052
rings.v3.skycell.1525.096.stk.i.unconv.fits,96.4652043504,11.8016991579
rings.v3.skycell.1525.097.stk.i.unconv.fits,96.0562852745,11.8005304731
rings.v3.skycell.1525.098.stk.i.unconv.fits,95.647470333,11.7987780714
rings.v3.skycell.1525.099.stk.i.unconv.fits,95.2388010921,11.7964427332
rings.v3.skycell.1526.000.stk.i.unconv.fits,102.943223571,8.19321904836
rings.v3.skycell.1526.001.stk.i.unconv.fits,102.539057548,8.19482912847
rings.v3.skycell.1526.002.stk.i.unconv.fits,102.134750586,8.19603732041
rings.v3.skycell.1526.003.stk.i.unconv.fits,101.73034289,8.1968430903
rings.v3.skycell.1526.004.stk.i.unconv.fits,101.32587473,8.19724608185
rings.v3.skycell.1526.005.stk.i.unconv.fits,100.921386407,8.19724611678
rings.v3.skycell.1526.006.stk.i.unconv.fits,100.51691824,8.19684319509
rings.v3.skycell.1526.007.stk.i.unconv.fits,100.11251053,8.196037495
rings.v3.skycell.1526.008.stk.i.unconv.fits,99.7082035466,8.19482937278
rings.v3.skycell.1526.009.stk.i.unconv.fits,99.3040374963,8.19321936229
rings.v3.skycell.1526.010.stk.i.unconv.fits,102.945456263,8.59339471524
rings.v3.skycell.1526.011.stk.i.unconv.fits,102.540794789,8.59508526004
rings.v3.skycell.1526.012.stk.i.unconv.fits,102.135991856,8.5963538328
rings.v3.skycell.1526.013.stk.i.unconv.fits,101.731087818,8.59719987233
rings.v3.skycell.1526.014.stk.i.unconv.fits,101.326123092,8.59762300412
rings.v3.skycell.1526.015.stk.i.unconv.fits,100.921138131,8.5976230408
rings.v3.skycell.1526.016.stk.i.unconv.fits,100.516173398,8.59719998235
rings.v3.skycell.1526.017.stk.i.unconv.fits,100.111269346,8.59635401611
rings.v3.skycell.1526.018.stk.i.unconv.fits,99.7064663916,8.59508551657
rings.v3.skycell.1526.019.stk.i.unconv.fits,99.3018048897,8.59339504486
rings.v3.skycell.1526.020.stk.i.unconv.fits,102.94769444,8.99370719075
rings.v3.skycell.1526.021.stk.i.unconv.fits,102.542536299,8.99547828629
rings.v3.skycell.1526.022.stk.i.unconv.fits,102.137236177,8.99680730446
rings.v3.skycell.1526.023.stk.i.unconv.fits,101.731834577,8.99769365672
rings.v3.skycell.1526.024.stk.i.unconv.fits,101.326372066,8.99813695031
rings.v3.skycell.1526.025.stk.i.unconv.fits,100.920889244,8.99813698874
rings.v3.skycell.1526.026.stk.i.unconv.fits,100.515426725,8.99769377198
rings.v3.skycell.1526.027.stk.i.unconv.fits,100.110025111,8.9968074965
rings.v3.skycell.1526.028.stk.i.unconv.fits,99.7047249682,8.99547855504
rings.v3.skycell.1526.029.stk.i.unconv.fits,99.2995667994,8.99370753608
rings.v3.skycell.1526.030.stk.i.unconv.fits,102.94993812,9.39411744451
rings.v3.skycell.1526.031.stk.i.unconv.fits,102.544282093,9.39596915403
rings.v3.skycell.1526.032.stk.i.unconv.fits,102.13848356,9.39735866507
rings.v3.skycell.1526.033.stk.i.unconv.fits,101.732583175,9.39828536172
rings.v3.skycell.1526.034.stk.i.unconv.fits,101.326621652,9.39874883296
rings.v3.skycell.1526.035.stk.i.unconv.fits,100.920639744,9.39874887314
rings.v3.skycell.1526.036.stk.i.unconv.fits,100.514678214,9.39828548223
rings.v3.skycell.1526.037.stk.i.unconv.fits,100.108777815,9.39735886586
rings.v3.skycell.1526.038.stk.i.unconv.fits,99.7029792604,9.39596943501
rings.v3.skycell.1526.039.stk.i.unconv.fits,99.2973232052,9.39411780556
rings.v3.skycell.1526.040.stk.i.unconv.fits,102.952187325,9.79458638889
rings.v3.skycell.1526.041.stk.i.unconv.fits,102.546032187,9.79651875273
rings.v3.skycell.1526.042.stk.i.unconv.fits,102.139734017,9.79796878694
rings.v3.skycell.1526.043.stk.i.unconv.fits,101.733333617,9.79893584821
rings.v3.skycell.1526.044.stk.i.unconv.fits,101.326871854,9.7994195072
rings.v3.skycell.1526.045.stk.i.unconv.fits,100.920389629,9.79941954913
rings.v3.skycell.1526.046.stk.i.unconv.fits,100.513927859,9.79893597396
rings.v3.skycell.1526.047.stk.i.unconv.fits,100.107527445,9.79796899648
rings.v3.skycell.1526.048.stk.i.unconv.fits,99.7012292527,9.79651904595
rings.v3.skycell.1526.049.stk.i.unconv.fits,99.2950740868,9.79458676566
rings.v3.skycell.1526.050.stk.i.unconv.fits,102.954442075,10.1950749018
rings.v3.skycell.1526.051.stk.i.unconv.fits,102.547786598,10.1970879374
rings.v3.skycell.1526.052.stk.i.unconv.fits,102.140987558,10.1985985079
rings.v3.skycell.1526.053.stk.i.unconv.fits,101.734085911,10.1996059425
rings.v3.skycell.1526.054.stk.i.unconv.fits,101.327122672,10.2001097937
rings.v3.skycell.1526.055.stk.i.unconv.fits,100.920138897,10.2001098373
rings.v3.skycell.1526.056.stk.i.unconv.fits,100.513175652,10.1996060735
rings.v3.skycell.1526.057.stk.i.unconv.fits,100.10627399,10.1985987262
rings.v3.skycell.1526.058.stk.i.unconv.fits,99.6994749289,10.1970882429
rings.v3.skycell.1526.059.stk.i.unconv.fits,99.2928194236,10.1950752943
rings.v3.skycell.1526.060.stk.i.unconv.fits,102.95670239,10.5955438498
rings.v3.skycell.1526.061.stk.i.unconv.fits,102.549545341,10.5976375517
rings.v3.skycell.1526.062.stk.i.unconv.fits,102.142244196,10.5992086544
rings.v3.skycell.1526.063.stk.i.unconv.fits,101.734840063,10.6002564596
rings.v3.skycell.1526.064.stk.i.unconv.fits,101.327374111,10.6007805015
rings.v3.skycell.1526.065.stk.i.unconv.fits,100.919887546,10.6007805469
rings.v3.skycell.1526.066.stk.i.unconv.fits,100.512421586,10.6002565959
rings.v3.skycell.1526.067.stk.i.unconv.fits,100.105017439,10.5992088814
rings.v3.skycell.1526.068.stk.i.unconv.fits,99.6977162732,10.5976378694
rings.v3.skycell.1526.069.stk.i.unconv.fits,99.2905591953,10.595544258
rings.v3.skycell.1526.070.stk.i.unconv.fits,102.958968291,10.9959541107
rings.v3.skycell.1526.071.stk.i.unconv.fits,102.551308432,10.9981284505
rings.v3.skycell.1526.072.stk.i.unconv.fits,102.143503942,10.9997600641
rings.v3.skycell.1526.073.stk.i.unconv.fits,101.735596081,11.0008482257
rings.v3.skycell.1526.074.stk.i.unconv.fits,101.327626172,11.0013924513
rings.v3.skycell.1526.075.stk.i.unconv.fits,100.919635572,11.0013924985
rings.v3.skycell.1526.076.stk.i.unconv.fits,100.511665655,11.0008483672
rings.v3.skycell.1526.077.stk.i.unconv.fits,100.103757781,10.9997602999
rings.v3.skycell.1526.078.stk.i.unconv.fits,99.6959532695,10.9981287805
rings.v3.skycell.1526.079.stk.i.unconv.fits,99.2882933811,10.9959545346
rings.v3.skycell.1526.080.stk.i.unconv.fits,102.961239799,11.3962665968
rings.v3.skycell.1526.081.stk.i.unconv.fits,102.553075887,11.3985215234
rings.v3.skycell.1526.082.stk.i.unconv.fits,102.144766807,11.4002136094
rings.v3.skycell.1526.083.stk.i.unconv.fits,101.736353972,11.4013421018
rings.v3.skycell.1526.084.stk.i.unconv.fits,101.327878857,11.4019064981
rings.v3.skycell.1526.085.stk.i.unconv.fits,100.919382975,11.4019065471
rings.v3.skycell.1526.086.stk.i.unconv.fits,100.510907853,11.4013422485
rings.v3.skycell.1526.087.stk.i.unconv.fits,100.102495003,11.4002138539
rings.v3.skycell.1526.088.stk.i.unconv.fits,99.6941859016,11.3985218656
rings.v3.skycell.1526.089.stk.i.unconv.fits,99.2860219604,11.3962670365
rings.v3.skycell.1526.090.stk.i.unconv.fits,102.963516935,11.7964422778
rings.v3.skycell.1526.091.stk.i.unconv.fits,102.554847723,11.798777717
rings.v3.skycell.1526.092.stk.i.unconv.fits,102.146032803,11.8005302198
rings.v3.skycell.1526.093.stk.i.unconv.fits,101.737113742,11.8016990059
rings.v3.skycell.1526.094.stk.i.unconv.fits,101.328132168,11.8022835546
rings.v3.skycell.1526.095.stk.i.unconv.fits,100.919129751,11.8022836052
rings.v3.skycell.1526.096.stk.i.unconv.fits,100.510148171,11.8016991579
rings.v3.skycell.1526.097.stk.i.unconv.fits,100.101229095,11.8005304731
rings.v3.skycell.1526.098.stk.i.unconv.fits,99.6924141533,11.7987780714
rings.v3.skycell.1526.099.stk.i.unconv.fits,99.2837449123,11.7964427332
rings.v3.skycell.1527.000.stk.i.unconv.fits,106.988167391,8.19321904836
rings.v3.skycell.1527.001.stk.i.unconv.fits,106.584001369,8.19482912847
rings.v3.skycell.1527.002.stk.i.unconv.fits,106.179694406,8.19603732041
rings.v3.skycell.1527.003.stk.i.unconv.fits,105.77528671,8.1968430903
rings.v3.skycell.1527.004.stk.i.unconv.fits,105.37081855,8.19724608185
rings.v3.skycell.1527.005.stk.i.unconv.fits,104.966330228,8.19724611678
rings.v3.skycell.1527.006.stk.i.unconv.fits,104.56186206,8.19684319509
rings.v3.skycell.1527.007.stk.i.unconv.fits,104.15745435,8.196037495
rings.v3.skycell.1527.008.stk.i.unconv.fits,103.753147367,8.19482937278
rings.v3.skycell.1527.009.stk.i.unconv.fits,103.348981316,8.19321936229
rings.v3.skycell.1527.010.stk.i.unconv.fits,106.990400083,8.59339471524
rings.v3.skycell.1527.011.stk.i.unconv.fits,106.58573861,8.59508526004
rings.v3.skycell.1527.012.stk.i.unconv.fits,106.180935676,8.5963538328
rings.v3.skycell.1527.013.stk.i.unconv.fits,105.776031638,8.59719987233
rings.v3.skycell.1527.014.stk.i.unconv.fits,105.371066913,8.59762300412
rings.v3.skycell.1527.015.stk.i.unconv.fits,104.966081951,8.5976230408
rings.v3.skycell.1527.016.stk.i.unconv.fits,104.561117218,8.59719998235
rings.v3.skycell.1527.017.stk.i.unconv.fits,104.156213166,8.59635401611
rings.v3.skycell.1527.018.stk.i.unconv.fits,103.751410212,8.59508551657
rings.v3.skycell.1527.019.stk.i.unconv.fits,103.34674871,8.59339504486
rings.v3.skycell.1527.020.stk.i.unconv.fits,106.99263826,8.99370719075
rings.v3.skycell.1527.021.stk.i.unconv.fits,106.587480119,8.99547828629
rings.v3.skycell.1527.022.stk.i.unconv.fits,106.182179997,8.99680730446
rings.v3.skycell.1527.023.stk.i.unconv.fits,105.776778398,8.99769365672
rings.v3.skycell.1527.024.stk.i.unconv.fits,105.371315886,8.99813695031
rings.v3.skycell.1527.025.stk.i.unconv.fits,104.965833064,8.99813698874
rings.v3.skycell.1527.026.stk.i.unconv.fits,104.560370545,8.99769377198
rings.v3.skycell.1527.027.stk.i.unconv.fits,104.154968932,8.9968074965
rings.v3.skycell.1527.028.stk.i.unconv.fits,103.749668788,8.99547855504
rings.v3.skycell.1527.029.stk.i.unconv.fits,103.34451062,8.99370753608
rings.v3.skycell.1527.030.stk.i.unconv.fits,106.99488194,9.39411744451
rings.v3.skycell.1527.031.stk.i.unconv.fits,106.589225913,9.39596915403
rings.v3.skycell.1527.032.stk.i.unconv.fits,106.18342738,9.39735866507
rings.v3.skycell.1527.033.stk.i.unconv.fits,105.777526995,9.39828536172
rings.v3.skycell.1527.034.stk.i.unconv.fits,105.371565472,9.39874883296
rings.v3.skycell.1527.035.stk.i.unconv.fits,104.965583564,9.39874887314
rings.v3.skycell.1527.036.stk.i.unconv.fits,104.559622034,9.39828548223
rings.v3.skycell.1527.037.stk.i.unconv.fits,104.153721635,9.39735886586
rings.v3.skycell.1527.038.stk.i.unconv.fits,103.747923081,9.39596943501
rings.v3.skycell.1527.039.stk.i.unconv.fits,103.342267025,9.39411780556
rings.v3.skycell.1527.040.stk.i.unconv.fits,106.997131145,9.79458638889
rings.v3.skycell.1527.041.stk.i.unconv.fits,106.590976008,9.79651875273
rings.v3.skycell.1527.042.stk.i.unconv.fits,106.184677837,9.79796878694
rings.v3.skycell.1527.043.stk.i.unconv.fits,105.778277437,9.79893584821
rings.v3.skycell.1527.044.stk.i.unconv.fits,105.371815674,9.7994195072
rings.v3.skycell.1527.045.stk.i.unconv.fits,104.965333449,9.79941954913
rings.v3.skycell.1527.046.stk.i.unconv.fits,104.558871679,9.79893597396
rings.v3.skycell.1527.047.stk.i.unconv.fits,104.152471265,9.79796899648
rings.v3.skycell.1527.048.stk.i.unconv.fits,103.746173073,9.79651904595
rings.v3.skycell.1527.049.stk.i.unconv.fits,103.340017907,9.79458676566
rings.v3.skycell.1527.050.stk.i.unconv.fits,106.999385895,10.1950749018
rings.v3.skycell.1527.051.stk.i.unconv.fits,106.592730418,10.1970879374
rings.v3.skycell.1527.052.stk.i.unconv.fits,106.185931379,10.1985985079
rings.v3.skycell.1527.053.stk.i.unconv.fits,105.779029731,10.1996059425
rings.v3.skycell.1527.054.stk.i.unconv.fits,105.372066493,10.2001097937
rings.v3.skycell.1527.055.stk.i.unconv.fits,104.965082717,10.2001098373
rings.v3.skycell.1527.056.stk.i.unconv.fits,104.558119472,10.1996060735
rings.v3.skycell.1527.057.stk.i.unconv.fits,104.15121781,10.1985987262
rings.v3.skycell.1527.058.stk.i.unconv.fits,103.744418749,10.1970882429
rings.v3.skycell.1527.059.stk.i.unconv.fits,103.337763244,10.1950752943
rings.v3.skycell.1527.060.stk.i.unconv.fits,107.00164621,10.5955438498
rings.v3.skycell.1527.061.stk.i.unconv.fits,106.594489161,10.5976375517
rings.v3.skycell.1527.062.stk.i.unconv.fits,106.187188017,10.5992086544
rings.v3.skycell.1527.063.stk.i.unconv.fits,105.779783884,10.6002564596
rings.v3.skycell.1527.064.stk.i.unconv.fits,105.372317931,10.6007805015
rings.v3.skycell.1527.065.stk.i.unconv.fits,104.964831366,10.6007805469
rings.v3.skycell.1527.066.stk.i.unconv.fits,104.557365406,10.6002565959
rings.v3.skycell.1527.067.stk.i.unconv.fits,104.149961259,10.5992088814
rings.v3.skycell.1527.068.stk.i.unconv.fits,103.742660093,10.5976378694
rings.v3.skycell.1527.069.stk.i.unconv.fits,103.335503016,10.595544258
rings.v3.skycell.1527.070.stk.i.unconv.fits,107.003912112,10.9959541107
rings.v3.skycell.1527.071.stk.i.unconv.fits,106.596252252,10.9981284505
rings.v3.skycell.1527.072.stk.i.unconv.fits,106.188447762,10.9997600641
rings.v3.skycell.1527.073.stk.i.unconv.fits,105.780539902,11.0008482257
rings.v3.skycell.1527.074.stk.i.unconv.fits,105.372569992,11.0013924513
rings.v3.skycell.1527.075.stk.i.unconv.fits,104.964579393,11.0013924985
rings.v3.skycell.1527.076.stk.i.unconv.fits,104.556609476,11.0008483672
rings.v3.skycell.1527.077.stk.i.unconv.fits,104.148701601,10.9997602999
rings.v3.skycell.1527.078.stk.i.unconv.fits,103.74089709,10.9981287805
rings.v3.skycell.1527.079.stk.i.unconv.fits,103.333237201,10.9959545346
rings.v3.skycell.1527.080.stk.i.unconv.fits,107.00618362,11.3962665968
rings.v3.skycell.1527.081.stk.i.unconv.fits,106.598019707,11.3985215234
rings.v3.skycell.1527.082.stk.i.unconv.fits,106.189710627,11.4002136094
rings.v3.skycell.1527.083.stk.i.unconv.fits,105.781297792,11.4013421018
rings.v3.skycell.1527.084.stk.i.unconv.fits,105.372822677,11.4019064981
rings.v3.skycell.1527.085.stk.i.unconv.fits,104.964326795,11.4019065471
rings.v3.skycell.1527.086.stk.i.unconv.fits,104.555851673,11.4013422485
rings.v3.skycell.1527.087.stk.i.unconv.fits,104.147438823,11.4002138539
rings.v3.skycell.1527.088.stk.i.unconv.fits,103.739129722,11.3985218656
rings.v3.skycell.1527.089.stk.i.unconv.fits,103.330965781,11.3962670365
rings.v3.skycell.1527.090.stk.i.unconv.fits,107.008460755,11.7964422778
rings.v3.skycell.1527.091.stk.i.unconv.fits,106.599791543,11.798777717
rings.v3.skycell.1527.092.stk.i.unconv.fits,106.190976623,11.8005302198
rings.v3.skycell.1527.093.stk.i.unconv.fits,105.782057562,11.8016990059
